Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.580
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.549

Komponente 1
tau [ns]:	5.307580
A:	0.230599
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
7.495117	8842.000000	8882.106707	-0.426522
7.519531	8767.000000	8841.360477	-0.794176
7.543945	8481.000000	8800.801242	-3.472615
7.568359	8807.000000	8760.428146	0.496260
7.592773	8624.000000	8720.240333	-1.036341
7.617187	8610.000000	8680.236953	-0.756945
7.641602	8483.000000	8640.417161	-1.709139
7.666016	8407.000000	8600.780113	-2.113434
7.690430	8506.000000	8561.324970	-0.599872
7.714844	8427.000000	8522.050898	-1.035428
7.739258	8418.000000	8482.957067	-0.707982
7.763672	8481.000000	8444.042648	0.401308
7.788086	8210.000000	8405.306818	-2.155489
7.812500	8277.000000	8366.748758	-0.986488
7.836914	8066.000000	8328.367652	-2.921334
7.861328	8292.000000	8290.162688	0.020177
7.885742	8233.000000	8252.133057	-0.210865
7.910156	8123.000000	8214.277955	-1.012763
7.934570	8113.000000	8176.596581	-0.706062
7.958984	8045.000000	8139.088138	-1.048991
7.983398	8272.000000	8101.751831	1.871876
8.007812	8117.000000	8064.586872	0.581758
8.032227	8014.000000	8027.592473	-0.151836
8.056641	7969.000000	7990.767852	-0.243845
8.081055	7718.000000	7954.112229	-2.687609
8.105469	7844.000000	7917.624830	-0.831296
8.129883	7634.000000	7881.304881	-2.830457
8.154297	7839.000000	7845.151616	-0.069480
8.178711	7631.000000	7809.164268	-2.039529
8.203125	7727.000000	7773.342076	-0.527193
8.227539	7644.000000	7737.684282	-1.071535
8.251953	7481.000000	7702.190132	-2.557325
8.276367	7573.000000	7666.858875	-1.078553
8.300781	7537.000000	7631.689763	-1.090696
8.325195	7670.000000	7596.682052	0.837168
8.349609	7513.000000	7561.835002	-0.563410
8.374023	7395.000000	7527.147874	-1.536707
8.398437	7474.000000	7492.619936	-0.215378
8.422852	7398.000000	7458.250456	-0.700492
8.447266	7474.000000	7424.038708	0.577906
8.471680	7356.000000	7389.983967	-0.396235
8.496094	7301.000000	7356.085513	-0.644683
8.520508	7342.000000	7322.342628	0.229413
8.544922	7168.000000	7288.754599	-1.426280
8.569336	7263.000000	7255.320716	0.090108
8.593750	7192.000000	7222.040270	-0.354225
8.618164	7152.000000	7188.912557	-0.436476
8.642578	7080.000000	7155.936877	-0.902477
8.666992	7124.000000	7123.112532	0.010515
8.691406	7034.000000	7090.438827	-0.672941
8.715820	7000.000000	7057.915070	-0.692217
