Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.443435
A:	0.542958
%:	100.000000
f:	1.000000

t_irf	 irf	t	daten	                                fit             res
[ns]	counts (offset korrigiert)	                        [ns]	        counts 
6.054687	3.345679	6.323242	2334.000000	2443.393753	-2.264342
6.079102	-0.654321	6.347656	2276.000000	2432.663459	-3.283837
6.103516	5.345679	6.372070	2378.000000	2421.432885	-0.890662
6.127930	7.345679	6.396484	2332.000000	2410.800866	-1.631799
6.152344	3.345679	6.420898	2279.000000	2399.668128	-2.527670
6.176758	1.345679	6.445312	2328.000000	2390.778397	-1.301124
6.201172	-0.654321	6.469727	2264.000000	2380.831854	-2.455405
6.225586	-0.654321	6.494141	2302.000000	2372.574712	-1.470945
6.250000	0.345679	6.518555	2211.000000	2362.161333	-3.214744
6.274414	3.345679	6.542969	2307.000000	2350.697961	-0.909782
6.298828	2.345679	6.567383	2316.000000	2340.382480	-0.506651
6.323242	2.345679	6.591797	2181.000000	2330.661459	-3.204661
6.347656	0.345679	6.616211	2275.000000	2320.983939	-0.964085
6.372070	-0.654321	6.640625	2262.000000	2310.801429	-1.026092
6.396484	0.345679	6.665039	2293.000000	2300.664486	-0.160059
6.420898	-0.654321	6.689453	2236.000000	2291.121203	-1.165689
6.445312	3.345679	6.713867	2179.000000	2280.524032	-2.174905
6.469727	1.345679	6.738281	2223.000000	2269.974284	-0.996301
6.494141	4.345679	6.762695	2188.000000	2260.020042	-1.539677
6.518555	0.345679	6.787109	2269.000000	2251.206940	0.373537
6.542969	-1.654321	6.811523	2203.000000	2241.336683	-0.816784
6.567383	0.345679	6.835937	2175.000000	2230.962298	-1.199958
6.591797	1.345679	6.860352	2208.000000	2223.375823	-0.327219
6.616211	1.345679	6.884766	2152.000000	2212.533516	-1.304893
6.640625	0.345679	6.909180	2110.000000	2202.288026	-2.009112
6.665039	0.345679	6.933594	2120.000000	2192.636680	-1.577568
6.689453	1.345679	6.958008	2066.000000	2183.576822	-2.586763
6.713867	-0.654321	6.982422	2053.000000	2172.364319	-2.634390
6.738281	-0.654321	7.006836	2109.000000	2163.395180	-1.184465
6.762695	0.345679	7.031250	2103.000000	2153.369583	-1.098370
6.787109	2.345679	7.055664	2089.000000	2145.582039	-1.237968
6.811523	0.345679	7.080078	2095.000000	2137.829345	-0.935728
6.835937	-0.654321	7.104492	2149.000000	2127.918156	0.454769
6.860352	4.345679	7.128906	2083.000000	2119.147913	-0.792024
6.884766	-1.654321	7.153320	2046.000000	2109.320323	-1.399878
6.909180	-0.654321	7.177734	1965.000000	2099.536712	-3.035006
6.933594	0.345679	7.202148	2001.000000	2090.345180	-1.997320
6.958008	1.345679	7.226562	2017.000000	2083.936264	-1.490419
6.982422	-2.654321	7.250977	2091.000000	2075.362841	0.341964
7.006836	1.345679	7.275391	1973.000000	2065.182893	-2.075328
7.031250	-0.654321	7.299805	2000.000000	2056.693391	-1.267703
7.055664	3.345679	7.324219	1981.000000	2047.145285	-1.486130
7.080078	3.345679	7.348633	2018.000000	2038.188205	-0.449404
7.104492	-0.654321	7.373047	2021.000000	2028.722910	-0.171790
7.128906	1.345679	7.397461	1978.000000	2019.299973	-0.928617
7.153320	-0.654321	7.421875	2023.000000	2011.015797	0.266447
7.177734	-0.654321	7.446289	1940.000000	2004.413584	-1.462435
7.202148	0.345679	7.470703	1979.000000	1996.744322	-0.398875
7.226562	5.345679	7.495117	1994.000000	1988.561083	0.121801
7.250977	1.345679	7.519531	1921.000000	1980.414464	-1.355590
7.275391	-1.654321	7.543945	1981.000000	1972.304301	0.195372
7.299805	1.345679	7.568359	1965.000000	1964.778728	0.004992
7.324219	-0.654321	7.592773	1938.000000	1957.286832	-0.438111
7.348633	0.345679	7.617187	1900.000000	1947.635275	-1.092828
7.373047	-0.654321	7.641602	1933.000000	1938.575205	-0.126807
7.397461	-0.654321	7.666016	1754.000000	1930.103976	-4.204887
7.421875	1.345679	7.690430	1890.000000	1920.574062	-0.703270
7.446289	4.345679	7.714844	1966.000000	1912.183388	1.213737
7.470703	2.345679	7.739258	1933.000000	1905.475154	0.626050
7.495117	1.345679	7.763672	1988.000000	1896.603751	2.049841
7.519531	1.345679	7.788086	1841.000000	1888.868641	-1.115640
7.543945	1.345679	7.812500	1862.000000	1880.071552	-0.418799
7.568359	2.345679	7.836914	1886.000000	1872.410424	0.312921
7.592773	2.345679	7.861328	1801.000000	1863.686986	-1.477136
7.617187	-1.654321	7.885742	1824.000000	1856.099179	-0.751591
7.641602	-0.654321	7.910156	1814.000000	1846.900437	-0.772472
7.666016	0.345679	7.934570	1889.000000	1839.936047	1.128877
7.690430	-1.654321	7.958984	1801.000000	1832.454526	-0.741184
7.714844	0.345679	7.983398	1822.000000	1824.458187	-0.057589
7.739258	3.345679	8.007812	1783.000000	1817.045929	-0.806287
7.763672	-0.654321	8.032227	1857.000000	1809.666842	1.098397
7.788086	1.345679	8.056641	1720.000000	1801.772478	-1.971710
7.812500	-0.654321	8.081055	1718.000000	1795.010036	-1.857957
7.836914	1.345679	8.105469	1843.000000	1787.181262	1.300222
7.861328	-0.654321	8.129883	1730.000000	1779.935818	-1.200575
7.885742	1.345679	8.154297	1734.000000	1772.174501	-0.916746
7.910156	-1.654321	8.178711	1730.000000	1765.544510	-0.854574
7.934570	2.345679	8.203125	1789.000000	1758.395891	0.723560
7.958984	1.345679	8.227539	1639.000000	1749.086075	-2.719211
7.983398	0.345679	8.251953	1648.000000	1742.559405	-2.329304
8.007812	1.345679	8.276367	1670.000000	1734.965347	-1.589731
8.032227	1.345679	8.300781	1810.000000	1727.953570	1.928503
8.056641	0.345679	8.325195	1732.000000	1720.973171	0.264958
8.081055	2.345679	8.349609	1687.000000	1712.379118	-0.617901
8.105469	0.345679	8.374023	1642.000000	1706.016712	-1.579817
8.129883	1.345679	8.398437	1676.000000	1699.134480	-0.565097
8.154297	0.345679	8.422852	1693.000000	1692.831343	0.004099
8.178711	2.345679	8.447266	1701.000000	1686.008116	0.363500
8.203125	1.345679	8.471680	1729.000000	1679.763720	1.184098
8.227539	-2.654321	8.496094	1662.000000	1672.450674	-0.256347
8.251953	2.345679	8.520508	1596.000000	1665.718650	-1.745149
8.276367	0.345679	8.544922	1628.000000	1660.661644	-0.809489
8.300781	1.345679	8.569336	1712.000000	1653.982376	1.402194
8.325195	1.345679	8.593750	1675.000000	1646.784701	0.689409
8.349609	-1.654321	8.618164	1610.000000	1641.264127	-0.779172
8.374023	2.345679	8.642578	1614.000000	1632.478476	-0.459954
8.398437	1.345679	8.666992	1637.000000	1625.925328	0.273720
8.422852	2.345679	8.691406	1588.000000	1618.853209	-0.774239
8.447266	1.345679	8.715820	1636.000000	1614.554222	0.530213
8.471680	2.345679	8.740234	1598.000000	1608.629583	-0.265906
8.496094	0.345679	8.764648	1652.000000	1601.086565	1.252643
8.520508	1.345679	8.789062	1547.000000	1594.125599	-1.198151
8.544922	4.345679	8.813477	1566.000000	1588.292378	-0.563327
8.569336	1.345679	8.837891	1624.000000	1582.485260	1.030171
8.593750	0.345679	8.862305	1603.000000	1575.059238	0.697865
8.618164	3.345679	8.886719	1631.000000	1568.763042	1.541066
8.642578	-2.654321	8.911133	1593.000000	1561.946724	0.778036
8.666992	1.345679	8.935547	1464.000000	1556.805800	-2.425518
8.691406	0.345679	8.959961	1528.000000	1550.042991	-0.563909
8.715820	5.345679	8.984375	1606.000000	1543.310445	1.564309
8.740234	2.345679	9.008789	1527.000000	1537.156325	-0.259906
