Name des Datensatzes:	<3>
Wiederholrate [ns]:	19,580
Zeit Shift [ns] (fest):	0,000
Offset (fest):	3,549

Komponente 1
tau [ns]:	5,971306
A:	0,256480
%:	100,000000
f:	1,000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
6,054687	10,743902	6,518555	12775,000000	12981,673950	-1,828543
6,079102	4,743902	6,542969	12598,000000	12928,720391	-2,946525
6,103516	7,743902	6,567383	12614,000000	12875,982895	-2,332634
6,127930	3,743902	6,591797	12596,000000	12823,460579	-2,026702
6,152344	4,743902	6,616211	12517,000000	12771,152565	-2,271665
6,176758	6,743902	6,640625	12587,000000	12719,057980	-1,177073
6,201172	7,743902	6,665039	12380,000000	12667,175952	-2,580998
6,225586	3,743902	6,689453	12367,000000	12615,505613	-2,234622
6,250000	7,743902	6,713867	12469,000000	12564,046101	-0,851174
6,274414	1,743902	6,738281	12261,000000	12512,796555	-2,273981
6,298828	0,743902	6,762695	12419,000000	12461,756118	-0,383667
6,323242	2,743902	6,787109	12055,000000	12410,923937	-3,241706
6,347656	8,743902	6,811523	12167,000000	12360,299162	-1,752420
6,372070	2,743902	6,835937	12140,000000	12309,880947	-1,541826
6,396484	5,743902	6,860352	12114,000000	12259,668450	-1,323493
6,420898	1,743902	6,884766	12151,000000	12209,660830	-0,532160
6,445312	3,743902	6,909180	11962,000000	12159,857252	-1,809048
6,469727	3,743902	6,933594	12036,000000	12110,256884	-0,676855
6,494141	5,743902	6,958008	11967,000000	12060,858896	-0,857991
6,518555	3,743902	6,982422	11803,000000	12011,662462	-1,920650
7,006836	11740,000000	11962,666761	-2,055045
7,031250	11676,000000	11913,870972	-2,201377
7,055664	12124,000000	11865,274281	2,349723
7,080078	11907,000000	11816,875875	0,825924
7,104492	11647,000000	11768,674945	-1,127442
7,128906	11489,000000	11720,670685	-2,161374
7,153320	11921,000000	11672,862293	2,272670
7,177734	11464,000000	11625,248970	-1,506013
7,202148	11453,000000	11577,829919	-1,166431
7,226562	11424,000000	11530,604348	-0,997392
7,250977	11275,000000	11483,571468	-1,964249
7,275391	11257,000000	11436,730492	-1,693988
7,299805	11303,000000	11390,080637	-0,819077
7,324219	11168,000000	11343,621124	-1,661839
7,348633	11403,000000	11297,351176	0,989362
7,373047	11104,000000	11251,270019	-1,397573
7,397461	11174,000000	11205,376883	-0,296828
7,421875	11009,000000	11159,671001	-1,436004
7,446289	11017,000000	11114,151609	-0,925589
7,470703	11146,000000	11068,817946	0,731066
7,495117	11044,000000	11023,669254	0,193460
7,519531	10802,000000	10978,704779	-1,700185
7,543945	11014,000000	10933,923768	0,763012
7,568359	10882,000000	10889,325474	-0,070223
7,592773	10779,000000	10844,909150	-0,634829
7,617187	10709,000000	10800,674055	-0,885874
7,641602	10756,000000	10756,619448	-0,005973
7,666016	10819,000000	10712,744594	1,021545
7,690430	10883,000000	10669,048758	2,050881
7,714844	10610,000000	10625,531211	-0,150781
7,739258	10625,000000	10582,191225	0,415306
7,763672	10460,000000	10539,028075	-0,772708
7,788086	10423,000000	10496,041041	-0,715436
7,812500	10518,000000	10453,229403	0,631555
7,836914	10512,000000	10410,592445	0,989071
7,861328	10490,000000	10368,129456	1,189901
7,885742	10307,000000	10325,839725	-0,185570
7,910156	10235,000000	10283,722545	-0,481600
7,934570	10090,000000	10241,777212	-1,510988
7,958984	10037,000000	10200,003026	-1,627023
7,983398	10170,000000	10158,399287	0,115033
8,007812	10178,000000	10116,965300	0,604986
8,032227	10114,000000	10075,700373	0,380832
8,056641	9961,000000	10034,603816	-0,737478
8,081055	9905,000000	9993,674941	-0,890992
8,105469	9982,000000	9952,913066	0,291131
