Name des Datensatzes:	BLOCK 1
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.442096
A:	1.243711
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
7.397461	-0.654321	7.666016	4288.000000	4415.958957	-1.954084
7.421875	1.345679	7.690430	4496.000000	4394.129328	1.519274
7.446289	4.345679	7.714844	4345.000000	4374.909276	-0.453744
7.470703	2.345679	7.739258	4277.000000	4359.543053	-1.262150
7.495117	1.345679	7.763672	4294.000000	4339.221880	-0.690109
7.519531	1.345679	7.788086	4347.000000	4321.503532	0.386710
7.543945	1.345679	7.812500	4286.000000	4301.352628	-0.234507
7.568359	2.345679	7.836914	4311.000000	4283.803786	0.414209
7.592773	2.345679	7.861328	4231.000000	4263.821630	-0.504590
7.617187	-1.654321	7.885742	4228.000000	4246.440781	-0.283604
7.641602	-0.654321	7.910156	4196.000000	4225.369933	-0.453404
7.666016	0.345679	7.934570	4104.000000	4209.417131	-1.645536
7.690430	-1.654321	7.958984	4078.000000	4192.279802	-1.789558
7.714844	0.345679	7.983398	4145.000000	4173.963250	-0.449868
7.739258	3.345679	8.007812	4177.000000	4156.984616	0.309693
7.763672	-0.654321	8.032227	3985.000000	4140.081981	-2.456672
7.788086	1.345679	8.056641	4052.000000	4121.999071	-1.099658
7.812500	-0.654321	8.081055	3929.000000	4106.508967	-2.831909
7.836914	1.345679	8.105469	4029.000000	4088.576333	-0.938588
7.861328	-0.654321	8.129883	4008.000000	4071.979901	-1.010601
7.885742	1.345679	8.154297	4011.000000	4054.201823	-0.682143
7.910156	-1.654321	8.178711	3957.000000	4039.015186	-1.303801
7.934570	2.345679	8.203125	3969.000000	4022.640594	-0.851438
7.958984	1.345679	8.227539	3981.000000	4001.315566	-0.321983
7.983398	0.345679	8.251953	3862.000000	3986.365654	-2.001218
8.007812	1.345679	8.276367	3833.000000	3968.970794	-2.196222
8.032227	1.345679	8.300781	3984.000000	3952.909728	0.492566
8.056641	0.345679	8.325195	3777.000000	3936.920553	-2.602141
8.081055	2.345679	8.349609	3863.000000	3917.235149	-0.872607
8.105469	0.345679	8.374023	3875.000000	3902.661590	-0.444366
8.129883	1.345679	8.398437	3743.000000	3886.897330	-2.352030
8.154297	0.345679	8.422852	3747.000000	3872.459566	-2.049566
8.178711	2.345679	8.447266	3842.000000	3856.830494	-0.239264
8.203125	1.345679	8.471680	3776.000000	3842.527312	-1.082640
8.227539	-2.654321	8.496094	3768.000000	3825.776288	-0.941227
8.251953	2.345679	8.520508	3636.000000	3810.356175	-2.891515
8.276367	0.345679	8.544922	3805.000000	3798.772882	0.100951
8.300781	1.345679	8.569336	3674.000000	3783.473639	-1.806092
8.325195	1.345679	8.593750	3658.000000	3766.986945	-1.801991
8.349609	-1.654321	8.618164	3742.000000	3754.341844	-0.201757
8.374023	2.345679	8.642578	3663.000000	3734.217749	-1.176711
8.398437	1.345679	8.666992	3630.000000	3719.207462	-1.480635
8.422852	2.345679	8.691406	3648.000000	3703.008429	-0.910756
8.447266	1.345679	8.715820	3676.000000	3693.161568	-0.283054
8.471680	2.345679	8.740234	3747.000000	3679.590985	1.101225
8.496094	0.345679	8.764648	3571.000000	3662.313348	-1.528056
8.520508	1.345679	8.789062	3681.000000	3646.368979	0.570798
8.544922	4.345679	8.813477	3543.000000	3633.007845	-1.512150
8.569336	1.345679	8.837891	3530.000000	3619.706516	-1.509860
8.593750	0.345679	8.862305	3600.000000	3602.696927	-0.044949
8.618164	3.345679	8.886719	3594.000000	3588.275341	0.095491
8.642578	-2.654321	8.911133	3500.000000	3572.662374	-1.228218
8.666992	1.345679	8.935547	3620.000000	3560.887090	0.982490
8.691406	0.345679	8.959961	3405.000000	3545.396716	-2.406015
8.715820	5.345679	8.984375	3450.000000	3529.975679	-1.361596
8.740234	2.345679	9.008789	3364.000000	3515.879600	-2.618614
8.764648	-0.654321	9.033203	3401.000000	3503.102549	-1.750787
8.789062	0.345679	9.057617	3458.000000	3486.614892	-0.486608
8.813477	2.345679	9.082031	3392.000000	3473.968833	-1.407411
8.837891	2.345679	9.106445	3394.000000	3457.611581	-1.091893
8.862305	-0.654321	9.130859	3496.000000	3447.607209	0.818455
8.886719	1.345679	9.155273	3341.000000	3433.879820	-1.606879
8.911133	0.345679	9.179687	3347.000000	3421.469809	-1.287219
8.935547	3.345679	9.204102	3222.000000	3406.603481	-3.252199
8.959961	0.345679	9.228516	3337.000000	3393.059628	-0.970448
8.984375	0.345679	9.252930	3339.000000	3377.064535	-0.658737
9.008789	1.345679	9.277344	3387.000000	3363.652902	0.401167
9.033203	2.345679	9.301758	3208.000000	3346.533503	-2.445894
9.057617	-0.654321	9.326172	3245.000000	3329.490732	-1.483207
9.082031	2.345679	9.350586	3224.000000	3315.036112	-1.603305
9.106445	-0.654321	9.375000	3237.000000	3304.413990	-1.184892
9.130859	4.345679	9.399414	3215.000000	3290.071616	-1.323992
9.155273	1.345679	9.423828	3165.000000	3277.049372	-1.991694
9.179687	2.345679	9.448242	3315.000000	3262.829485	0.906115
9.204102	0.345679	9.472656	3236.000000	3246.161382	-0.178628
9.228516	1.345679	9.497070	3237.000000	3233.335685	0.064405
9.252930	-0.654321	9.521484	3199.000000	3218.055532	-0.336910
9.277344	1.345679	9.545898	3175.000000	3202.843775	-0.494147
